9.563848814988490377e-01 -1.728718089108172706e-01 2.354640017589398893e-01
-2.060233797097459352e-01 -3.540145999683539380e-01 9.122653287406136124e-01
-8.496080810793282811e-02 -9.222733305982888652e-01 -3.770856199230969152e-01
9.748517980178424969e-01 -1.551952533951525548e-01 1.599325020907047534e-01
-1.163758023585464985e-01 -3.500079880513004560e-01 9.294896884450548624e-01
-9.919283958280089575e-02 -9.270737880058288471e-01 -3.615175959314072540e-01
9.882395727762095516e-01 -1.342706218530482221e-01 7.317066971328378688e-02
-3.902753633415734225e-02 -3.441554302757005024e-01 9.381012158714182592e-01
-1.071522288570663506e-01 -9.319616654925350074e-01 -3.463608723619676644e-01
9.934763466024990608e-01 -1.140372477049835936e-01 -5.048536652522139789e-04
-1.872672765251204297e-02 -3.426890860779900905e-01 9.392622104367130964e-01
-1.109539454487625948e-01 -9.329121714045608416e-01 -3.425844456985464026e-01
9.936490988577312278e-01 -1.106303336714627161e-01 -2.055231400497692373e-02
-7.443641873789386132e-02 -3.472770838589953057e-01 9.348036406603627002e-01
-1.040892929198949934e-01 -9.295780471556726043e-01 -3.536241979074427055e-01
9.917785229903460786e-01 -1.236255688465709851e-01 3.304663466146684492e-02
-1.378753031565940201e-01 -3.507745019586905322e-01 9.262546353757750150e-01
-9.683081173712695944e-02 -9.259323137926857017e-01 -3.650659449645400345e-01
9.857049227217069554e-01 -1.400235660528472703e-01 9.369741870530645667e-02
-1.950545518524106070e-01 -3.543242407767087654e-01 9.145534725753676764e-01
-8.317813572497625985e-02 -9.231285483615583320e-01 -3.753865753289528095e-01
9.772589828387214794e-01 -1.492917130918224311e-01 1.505883955128557439e-01
-2.512692092125888843e-01 -3.555450037164590293e-01 9.002508177357815278e-01
-7.641549744419162682e-02 -9.199007732490103173e-01 -3.846339027259944032e-01
9.648960857273889413e-01 -1.654397706361324660e-01 2.039735915255375120e-01
-3.077077923611142296e-01 -3.561933011267661708e-01 8.822937417621561362e-01
-6.778941733003390757e-02 -9.167212748121481569e-01 -3.937343002645876666e-01
9.490629638850647254e-01 -1.809652909792562603e-01 2.579361433426672345e-01
-1.538242869494736986e-01 -3.526505497026310998e-01 9.230252859694139111e-01
-9.248391331205532695e-02 -9.249039531549660964e-01 -3.687809691630039577e-01
9.837605473503063802e-01 -1.420924601544653332e-01 1.096581882226655980e-01
-2.831570361881903253e-01 7.908306317456659240e-01 -5.425946965736679894e-01
-2.235854354470072081e-01 4.957288518963268165e-01 8.392034666596188686e-01
9.326476536790794247e-01 3.589426378828528552e-01 3.644909870774837302e-02
-1.062984588138377040e-01 -9.936936768328756830e-01 -3.568633178351932056e-02
-1.903692463204320062e-01 5.556392237811724755e-02 -9.801388680107271378e-01
9.759406681295711428e-01 -9.739367100751039619e-02 -1.950750756464988966e-01
-2.696282261441107497e-01 7.486616227005207236e-01 6.056454361768145445e-01
-1.035167737741579108e-01 -6.478281258832323530e-01 7.547204759790268058e-01
9.573844040999260896e-01 1.407994815687976242e-01 2.521717842586439495e-01
-1.740814213671708632e-01 -2.818812999591672752e-01 -9.435245579570864516e-01
-2.643386460016379780e-01 9.363639092861923974e-01 -2.309712311442697619e-01
9.485888144843402925e-01 2.092022039071504413e-01 -2.375156814098488833e-01
-1.647199648686290541e-01 -3.516580365767377758e-01 9.215226304788565193e-01
-9.642337064479017394e-02 -9.240684164360266628e-01 -3.698649690615636310e-01
9.816159466752639728e-01 -1.497804628661820736e-01 1.183044638904937607e-01
6.212127291031032117e-01 -2.293638869605627018e-01 7.493243306863976994e-01
-1.042283133259780531e-01 -9.718952492104446783e-01 -2.110831193236196168e-01
7.766796018317316808e-01 5.302670950106098957e-02 -6.276599112401499703e-01
2.630186817057785786e-01 -3.102153346750688989e-01 9.135576715271941373e-01
-1.187864915689303136e-01 -9.501052472839901508e-01 -2.884264004978955298e-01
9.574502297741110945e-01 -3.265677901849717291e-02 -2.867448208593111891e-01
-1.321053076075314747e-01 -3.510638982493316518e-01 9.269856131828058121e-01
-9.576793017976142908e-02 -9.262865695943338640e-01 -3.644471080119110473e-01
9.865985461427579928e-01 -1.369208907915230033e-01 8.874670931280759234e-02
-5.111823113162842214e-01 -3.487758649683667667e-01 7.855240547640214288e-01
-3.390120340470390015e-02 -9.050673345897346511e-01 -4.239148832800591626e-01
8.588034425903605662e-01 -2.433280005963163739e-01 4.508304904515055833e-01
-8.007203407497388570e-01 -2.982073912395162840e-01 5.195375710376914924e-01
2.996389159381107614e-02 -8.861386562489659280e-01 -4.624504807023466224e-01
5.982884764978986247e-01 -3.547261390303781958e-01 7.184847007267619601e-01
-1.550838511774529360e-01 -3.529307666688987211e-01 9.227073604575141141e-01
-9.211851471137105785e-02 -9.247719364370847739e-01 -3.692032567919398822e-01
9.835970609712801904e-01 -1.422558944891479660e-01 1.109057353420092040e-01
-2.832623091402249327e-01 7.904706556061031897e-01 -5.430640909194832666e-01
-2.255887176722451426e-01 4.954500350504970063e-01 8.388319219172892804e-01
9.321331421420115948e-01 3.601185990671940673e-01 3.797894056371059479e-02
-1.051083024505110597e-01 -9.938221057702463224e-01 -3.563519101064355210e-02
-1.909899534872476767e-01 5.534009877626322460e-02 -9.800307705038512340e-01
9.759482990522143631e-01 -9.620340716329411901e-02 -1.956267415954746625e-01
-2.704713369053761696e-01 7.485136198325843537e-01 6.054524067486560801e-01
-1.040671077284427426e-01 -6.479388982652476425e-01 7.545496810706726620e-01
9.570868785024980729e-01 1.410763801631528258e-01 2.531445475581225457e-01
-1.721985457232191041e-01 -2.819755472332043378e-01 -9.438418573115644472e-01
-2.651393221618312812e-01 9.360617483279755069e-01 -2.312780645905233301e-01
9.487090179261358225e-01 2.104238438953832391e-01 -2.359512772288345772e-01
-1.553225106439026781e-01 -3.544796043709629862e-01 9.220732767911022920e-01
-9.275128219219869186e-02 -9.240449033834469139e-01 -3.708614514650711569e-01
9.834999325566718964e-01 -1.431266104401335837e-01 1.106465365248296973e-01
