9.916775393147320150e-01 -1.240195186675829286e-01 3.456612515366908056e-02
-1.414476773369526263e-01 -3.531539304096330545e-01 9.248107136123638883e-01
-9.742843406216974977e-02 -9.247018599107105219e-01 -3.680138183735306989e-01
9.851397133463736244e-01 -1.421575594680095089e-01 9.638969589081991529e-02
-1.940740248019352521e-01 -3.564519925811158174e-01 9.139350359200208995e-01
-8.448367482178023580e-02 -9.221140370739216996e-01 -3.775820590545078126e-01
9.773422029083700391e-01 -1.504914602766093956e-01 1.488440082704984846e-01
-2.533420125305861914e-01 -3.575692995355745363e-01 8.988670762223917032e-01
-7.576123099235565483e-02 -9.189923134613957600e-01 -3.869281117693500471e-01
9.644055477678855626e-01 -1.661244227334146839e-01 2.057294718945598122e-01
-3.092647683238365364e-01 -3.583340693942155819e-01 8.808813755466652351e-01
-6.722684146597185384e-02 -9.157364919279504800e-01 -3.961151715574646737e-01
9.485967820207449330e-01 -1.817233393454789070e-01 2.591153663467585799e-01
-1.581064908991364204e-01 -3.548995369081793250e-01 9.214383626905934266e-01
-8.908084469299451524e-02 -9.242438871852977078e-01 -3.712651883888298809e-01
9.833956175641339614e-01 -1.407819438101726717e-01 1.145142072089119223e-01
-2.872126076620654112e-01 7.881989212507886089e-01 -5.442897927933701974e-01
-2.281865445469660747e-01 4.955705803833118650e-01 8.380576953565090914e-01
9.302901799372452762e-01 3.649003431043071899e-01 3.752226958336957185e-02
-1.109827560171844363e-01 -9.931899608507839261e-01 -3.544756031165446908e-02
-1.885945226216481641e-01 5.606723559397885914e-02 -9.804532478042805588e-01
9.757637695179826043e-01 -1.021281878722400949e-01 -1.935326828677515487e-01
-2.734811275846117384e-01 7.463074661928187359e-01 6.068222464279833250e-01
-1.013844250089528387e-01 -6.497239950614674964e-01 7.533790072778574487e-01
9.565193522457626774e-01 1.445126158721818377e-01 2.533512041280364668e-01
-1.752987732738832405e-01 -2.847075540592844400e-01 -9.424499714840313125e-01
-2.639394411355924785e-01 9.358213705840324748e-01 -2.336115017957256512e-01
9.484757832974455294e-01 2.077979090842900223e-01 -2.391938909723539952e-01
-1.621950823796236563e-01 -3.549158079663352616e-01 9.207211980330802792e-01
-9.233174480414904628e-02 -9.235238464705793904e-01 -3.722614053344869278e-01
9.824294397834831827e-01 -1.453907639975423605e-01 1.170210305497367820e-01
6.197083569099516298e-01 -2.322108971541877454e-01 7.496930382622043476e-01
-1.076211402531805916e-01 -9.713465194969599370e-01 -2.119047645329079632e-01
7.774183188905269271e-01 5.063633383242883979e-02 -6.269423571186092392e-01
2.613482842959939934e-01 -3.126082205492939359e-01 9.132213175022492191e-01
-1.197730834298527114e-01 -9.492943816402040769e-01 -2.906795236545709482e-01
9.577846745387219585e-01 -3.341073826401794178e-02 -2.855385084142025853e-01
-1.321712565230389602e-01 -3.537253516402580900e-01 9.259638948447701523e-01
-9.601441041348737770e-02 -9.251978783436543008e-01 -3.671377383235767677e-01
9.865657565221241931e-01 -1.374309336189508401e-01 8.832183502708723655e-02
-5.136494890009331016e-01 -3.510751327216583562e-01 7.828859774153259510e-01
-3.226440492769130919e-02 -9.039055905573681882e-01 -4.265134130760688813e-01
8.573932648579311033e-01 -2.443377468661061536e-01 4.529634144527042716e-01
-8.000532077425819288e-01 -3.007650794816832951e-01 5.190907740898327294e-01
3.128830875222290975e-02 -8.849944786823837894e-01 -4.645490441676972115e-01
5.991125991967041209e-01 -3.554224805299634471e-01 7.174531021730248259e-01
-1.554154596987314951e-01 -3.547202222620965406e-01 9.219650746123525531e-01
-9.286681884349837213e-02 -9.239258150569696904e-01 -3.711291449471504356e-01
9.834743457988727178e-01 -1.432991702336163520e-01 1.106506166536643798e-01
-2.844822307088717417e-01 7.893696092496053085e-01 -5.440270952848118569e-01
-2.244823212993706241e-01 4.968488091466815026e-01 8.383012276464653079e-01
9.320287269365417071e-01 3.606062684461405210e-01 3.585486469643411889e-02
-1.064186263555274570e-01 -9.936656550941875832e-01 -3.610598081816607241e-02
-1.897894903620716001e-01 5.594365787861543815e-02 -9.802296957811805767e-01
9.760404834394462714e-01 -9.746216203942748013e-02 -1.945407454953655968e-01
-2.710098517925217942e-01 7.472315022999473921e-01 6.067938218225030766e-01
-1.036165595786026628e-01 -6.493684525423729648e-01 7.533818563144574210e-01
9.569834213885262120e-01 1.413000170321568327e-01 2.534108055593194964e-01
-1.738047188643784269e-01 -2.837128726112189137e-01 -9.430264713226051976e-01
-2.641605715267054677e-01 9.359377957870098630e-01 -2.328940421480062417e-01
9.486891546503303241e-01 2.086323281086688297e-01 -2.376161600497702919e-01
-1.559850170678043213e-01 -3.553956341856113754e-01 9.216087117926802241e-01
-9.224706651607950114e-02 -9.237104311374690901e-01 -3.718192008584400576e-01
9.834425012015367562e-01 -1.430139245305787621e-01 1.113007826604424100e-01
